1024 32768
180 195 258
512 516 720
523 430 126
363 772 232
327 509 336
147 726 552
16 366 484
708 82 921
706 1018 428
172 918 703
621 470 997
956 371 1016
508 118 753
203 598 249
332 600 812
655 484 309
289 260 369
839 280 78
662 442 204
161 902 542
270 399 948
283 346 961
408 158 289
84 141 296
806 672 1015
52 533 311
154 584 543
615 553 676
273 43 255
657 1017 562
694 253 640
197 51 60
753 928 35
498 967 211
89 855 259
758 570 650
534 738 305
669 319 153
581 250 271
692 474 292
902 809 166
192 239 622
291 369 147
661 534 586
433 682 766
564 288 13
235 939 985
908 221 88
1 502 46
766 208 234
112 215 372
726 58 310
889 1023 886
429 675 381
782 232 611
733 592 479
1000 579 536
351 769 29
879 333 218
261 225 801
758 50 544
874 787 344
468 986 551
291 975 470
548 230 785
977 159 126
733 161 327
577 808 436
712 861 109
605 354 337
594 520 137
332 327 989
879 71 1000
724 979 855
171 745 248
583 891 35
583 314 328
393 1015 499
294 584 698
119 662 999
634 884 215
111 538 489
244 837 795
43 551 801
332 889 362
18 904 525
763 391 954
335 901 602
957 820 371
324 361 673
387 10 70
469 323 939
637 741 1003
745 788 525
586 718 422
431 740 628
638 389 849
154 121 142
551 120 193
211 549 672
931 377 560
410 977 583
505 136 71
589 1004 637
739 683 145
950 728 972
726 742 1011
515 661 713
924 112 990
838 215 1008
726 461 211
312 731 353
631 770 130
19 510 112
591 557 833
953 74 927
403 389 642
150 0 346
297 381 859
68 781 835
397 802 972
833 162 93
104 659 731
797 733 160
38 883 164
235 592 309
899 1007 602
704 408 897
315 591 431
313 665 842
351 58 821
715 446 827
545 527 279
141 208 230
40 94 840
686 479 703
1000 306 729
1023 42 699
881 972 1021
223 537 236
78 586 146
393 854 96
909 664 857
916 170 425
730 980 1013
132 486 304
176 114 784
568 217 569
289 604 61
495 412 514
67 101 736
128 954 142
651 995 530
889 764 793
14 873 947
265 266 376
628 527 410
783 519 762
7 525 475
371 125 56
416 490 792
14 1005 29
393 704 261
799 923 785
135 634 574
333 966 276
682 811 97
647 948 121
233 853 666
634 661 459
62 742 339
119 150 548
305 863 358
132 1011 869
441 267 330
456 299 603
55 723 27
575 61 214
519 969 801
106 688 344
296 48 857
959 677 700
454 808 5
166 116 748
841 1005 749
775 63 673
482 753 749
717 783 740
864 601 27
764 347 909
127 457 914
920 394 86
480 774 70
85 1006 524
629 333 801
918 412 879
924 288 117
24 196 863
732 344 378
488 754 818
636 977 1008
112 100 953
356 271 289
605 554 974
93 671 331
880 750 897
326 525 175
642 565 611
137 41 613
577 185 977
816 282 868
639 884 552
61 666 171
884 342 620
686 997 145
899 755 541
289 150 323
753 377 213
651 61 734
856 941 114
946 242 396
413 921 263
692 744 544
117 59 132
427 202 351
562 1010 889
743 411 245
984 214 915
185 469 724
493 449 520
274 486 1006
877 917 510
297 277 474
840 18 540
274 218 111
512 788 584
549 349 720
588 893 724
451 309 72
641 813 92
140 47 327
186 386 82
793 88 427
154 637 3
922 385 536
796 703 432
629 970 374
627 678 988
819 111 40
345 288 80
786 1015 31
975 480 958
614 18 34
239 265 558
994 478 809
486 288 563
990 384 321
325 899 748
919 372 51
650 819 746
655 806 490
492 471 216
134 71 796
301 461 519
1 350 748
706 53 548
550 1009 958
450 549 107
266 700 575
910 10 426
16 15 675
662 36 695
395 187 612
894 285 993
63 67 1009
99 630 114
250 56 604
142 59 331
256 533 28
571 631 346
261 876 484
529 478 638
435 265 250
472 319 401
230 380 833
556 174 386
225 29 601
267 68 426
742 954 771
147 188 259
104 310 857
255 478 364
312 283 749
275 447 42
84 320 429
791 708 459
416 257 587
261 65 847
197 145 1016
996 862 231
60 815 826
721 759 186
253 302 615
483 963 278
772 398 503
993 828 630
336 416 21
40 431 355
807 601 929
787 692 784
355 405 293
932 625 604
286 300 162
1 426 780
504 942 506
79 386 476
547 440 393
897 479 874
414 199 641
55 251 387
188 313 560
697 364 226
731 367 523
893 476 29
599 767 876
782 860 404
674 325 714
245 974 524
841 642 881
934 678 894
220 237 234
131 391 1006
786 104 110
1006 512 768
571 234 745
153 144 599
1014 939 292
162 538 156
735 316 872
712 925 389
432 24 532
278 920 125
582 543 1
88 809 828
525 351 302
391 107 466
562 469 124
905 737 419
502 763 919
368 228 109
362 956 623
93 253 697
726 385 1009
539 469 627
952 824 657
226 642 693
51 888 146
553 234 434
1007 405 480
535 35 575
876 639 666
365 446 49
83 99 492
85 471 1005
117 199 24
764 95 483
137 759 174
242 149 41
538 569 850
198 402 316
66 160 181
384 979 175
47 165 89
307 413 127
72 234 316
520 172 178
344 987 681
19 481 724
714 702 182
63 289 786
627 869 70
163 748 963
62 317 114
858 263 384
142 222 605
438 579 749
576 671 164
8 447 376
423 664 111
213 549 591
677 660 401
432 228 786
722 971 156
500 15 24
477 763 618
586 698 313
460 542 624
346 733 416
285 805 625
122 251 39
91 679 805
584 36 795
219 246 297
720 283 533
601 31 274
523 53 616
178 809 407
904 120 55
884 338 895
506 1004 548
9 371 195
655 80 340
397 162 433
224 192 295
1008 719 470
998 121 1004
739 847 958
445 761 80
175 859 1017
814 512 584
137 394 892
601 545 683
126 879 481
222 190 95
141 575 64
404 831 33
426 757 158
937 871 805
33 107 142
192 773 161
606 445 315
212 373 31
262 238 394
877 193 387
153 898 754
989 481 690
979 936 908
38 905 181
994 569 33
384 939 799
712 419 619
506 163 951
808 965 253
95 233 1023
941 22 133
911 539 633
989 838 829
340 996 420
485 563 705
688 629 547
469 737 836
889 747 812
202 415 396
622 209 840
553 676 294
363 496 682
696 827 712
49 802 500
55 901 701
701 352 929
889 358 487
422 723 545
875 727 257
923 899 742
559 440 362
252 673 57
210 103 819
543 296 456
640 417 301
91 709 609
819 759 52
725 831 742
383 990 852
189 87 290
204 931 67
691 104 74
426 51 267
784 398 370
75 351 569
328 55 851
145 948 251
33 867 131
773 316 4
725 885 778
928 741 311
699 858 402
238 762 113
1003 238 299
118 152 122
980 734 373
701 592 784
769 45 324
863 516 165
850 486 345
232 49 8
524 952 712
195 248 428
480 115 259
768 239 387
533 588 984
40 525 1018
462 804 42
223 844 78
688 299 464
266 964 701
771 288 375
477 666 761
543 950 507
760 226 908
495 289 942
720 923 86
228 430 921
55 678 543
29 934 803
570 174 593
33 354 729
452 805 739
850 349 148
222 380 553
563 144 776
278 525 231
65 220 431
567 511 888
552 509 222
235 999 954
462 95 910
765 786 777
911 226 842
487 657 349
338 831 253
612 288 828
914 65 778
865 158 34
473 125 765
977 98 859
278 372 203
206 526 878
3 475 550
358 929 203
341 609 697
430 968 359
504 838 427
810 826 678
369 314 885
694 121 605
385 311 1006
680 202 795
256 530 3
303 661 246
240 623 979
317 771 346
365 129 231
561 1020 425
834 519 120
223 3 91
997 43 618
454 1002 430
466 418 485
303 512 386
193 884 965
748 954 47
513 215 503
598 745 998
185 19 130
960 71 974
493 231 978
834 543 845
957 372 620
969 647 201
947 793 408
963 612 187
208 620 831
47 730 543
894 714 693
681 492 155
479 840 888
921 10 737
512 496 35
880 62 424
822 520 492
477 190 494
60 579 182
168 6 985
245 565 908
798 667 239
1003 367 174
649 696 684
114 693 562
523 703 109
390 1017 425
1018 201 773
311 766 786
38 991 621
467 235 307
140 863 595
407 935 776
2 491 497
313 193 301
150 261 528
171 428 297
558 384 983
827 1 86
842 357 364
692 673 630
514 657 477
349 225 917
924 968 477
589 889 926
634 826 684
368 92 270
144 14 897
107 506 400
159 664 684
391 542 91
732 645 311
516 202 907
432 589 184
729 891 752
381 468 453
841 402 622
200 177 641
17 466 831
936 344 295
800 610 837
919 924 786
484 426 165
150 505 486
934 26 203
140 353 447
220 388 36
679 437 138
973 927 185
712 129 831
532 238 460
73 615 0
799 929 371
500 627 188
668 860 474
708 61 455
618 407 281
543 499 480
641 763 983
911 628 23
612 1010 12
202 556 826
404 420 187
754 775 731
18 0 153
764 633 620
972 312 795
809 682 157
916 489 976
565 633 318
128 582 532
877 832 600
746 653 406
959 299 25
110 766 571
366 204 77
798 154 817
517 50 687
252 186 1019
16 274 505
1003 903 209
476 368 946
472 392 544
770 541 422
103 296 676
121 5 759
454 174 483
444 649 581
123 177 869
93 146 276
271 56 573
277 741 213
734 845 123
261 45 468
398 787 851
387 880 792
935 395 869
155 239 829
378 364 116
693 683 393
617 517 505
1011 784 71
322 897 286
503 665 101
270 243 942
274 517 665
390 487 105
555 266 499
27 709 434
588 591 889
19 458 443
497 354 785
964 720 976
858 211 186
819 449 495
981 307 814
77 977 262
871 489 398
261 9 559
974 380 990
103 808 841
408 369 965
895 1011 114
412 24 165
190 723 157
155 334 898
878 655 316
749 774 119
573 325 53
453 314 24
437 835 775
618 329 530
824 909 244
691 6 155
354 549 535
80 496 525
260 32 429
102 569 175
158 813 726
25 916 272
591 438 671
930 817 998
386 894 444
897 159 646
793 918 986
837 778 423
684 340 476
623 740 144
472 313 794
305 493 995
543 813 922
385 688 691
141 108 427
763 512 115
2 437 963
415 591 677
404 393 351
75 130 181
400 373 865
1010 908 454
630 222 419
931 317 869
492 336 332
826 929 125
645 963 269
276 828 49
388 865 791
729 676 230
174 393 111
1012 616 979
410 376 468
771 136 384
299 355 997
62 406 604
627 368 698
76 302 982
868 654 207
190 306 250
516 368 229
575 86 708
34 743 15
141 362 340
544 708 938
669 561 356
206 234 143
973 139 354
313 350 902
851 476 870
318 407 134
959 422 885
630 289 903
537 606 87
289 284 568
99 289 467
331 866 320
221 117 295
608 208 116
257 377 817
16 351 266
784 637 188
132 439 706
424 980 353
897 7 539
621 68 553
143 17 1001
455 574 299
251 37 650
967 231 5
154 829 625
701 414 326
131 552 555
278 509 110
806 804 597
354 743 361
293 199 600
16 374 485
555 647 434
111 525 263
58 532 927
896 842 699
177 193 895
817 116 494
919 987 828
708 179 547
467 806 597
509 263 974
341 853 562
442 379 695
995 143 147
731 630 694
412 919 514
670 518 544
101 620 987
75 127 321
107 922 709
966 276 998
419 351 654
947 13 694
405 606 35
112 1003 714
102 539 605
473 15 329
612 829 950
1000 804 703
732 681 178
999 689 721
551 525 876
312 987 755
280 359 185
44 925 977
21 553 842
475 1016 907
1001 815 40
98 878 593
193 180 629
97 1000 652
1019 370 81
451 470 769
813 346 223
872 502 550
939 552 766
370 570 934
204 785 949
494 542 1017
424 433 449
202 653 981
267 61 664
814 179 241
100 786 719
125 785 284
617 926 375
748 523 875
697 38 945
971 413 907
1021 889 327
955 903 857
102 761 983
914 257 891
787 375 967
531 85 57
933 873 433
828 47 386
630 564 952
140 790 408
31 517 489
149 927 816
566 345 25
232 790 23
958 425 572
608 798 664
137 66 811
810 1004 881
488 571 499
68 79 849
829 247 854
647 39 509
632 985 848
484 881 121
234 19 100
35 607 634
13 678 388
292 150 447
541 812 853
380 784 136
274 632 945
57 1008 962
886 430 812
171 566 393
239 1022 829
468 704 386
925 556 552
1012 717 590
697 140 562
318 870 185
376 561 907
126 306 370
268 267 167
403 489 927
714 538 748
743 255 231
255 929 904
86 111 598
213 402 458
941 459 196
808 400 326
401 264 619
763 409 27
585 718 8
130 11 408
393 713 612
132 987 261
202 824 637
598 627 212
996 547 433
455 916 649
834 487 254
862 227 756
24 227 571
705 631 406
427 890 155
865 0 506
111 379 721
157 11 996
56 404 756
760 747 363
455 124 687
52 6 36
933 81 683
73 447 525
646 815 1020
756 682 690
634 319 228
292 235 156
714 232 819
891 563 831
125 553 624
460 465 483
391 138 446
96 334 677
673 809 988
711 924 143
819 17 793
379 199 451
461 669 519
40 994 801
804 158 445
188 652 955
683 691 408
298 523 889
81 746 1018
825 342 132
967 910 787
24 57 676
708 876 727
738 868 593
312 68 269
988 342 451
710 400 515
1023 603 384
414 916 691
649 11 875
1023 680 350
990 884 268
535 1022 462
125 1019 635
320 472 48
11 615 928
981 689 757
116 731 380
575 824 88
794 761 856
952 21 102
827 438 669
987 144 30
838 1002 205
337 396 45
419 731 62
466 232 347
938 513 259
769 882 469
30 189 122
651 210 639
799 373 567
162 901 1018
773 839 1016
885 569 256
371 688 971
708 549 749
994 235 137
461 588 28
718 579 443
215 618 248
794 196 72
396 11 6
39 447 688
319 259 127
1006 143 970
778 754 213
150 592 370
917 417 291
713 527 959
909 291 448
940 672 852
71 212 811
784 338 140
769 168 902
528 996 811
683 222 86
609 292 613
618 644 731
546 824 224
476 333 35
408 434 69
182 611 274
1007 994 732
617 812 704
858 344 926
182 146 609
726 633 417
1011 279 668
463 834 812
853 329 520
178 452 303
733 371 108
318 363 697
883 115 977
1005 266 870
968 106 487
610 470 980
788 215 156
124 985 172
963 860 385
458 92 839
886 848 769
918 294 218
716 464 496
553 523 407
60 677 752
360 921 816
761 126 611
424 721 667
424 377 774
46 561 314
81 977 182
852 832 254
984 685 607
784 462 855
1013 939 691
887 51 334
267 206 2
520 316 54
613 711 879
911 16 75
915 976 299
348 636 705
267 397 233
94 332 364
451 436 382
895 1013 694
156 319 67
506 780 547
255 936 492
179 604 735
376 168 616
918 281 506
306 60 594
481 798 807
215 751 523
123 458 240
444 256 72
759 19 447
254 789 937
249 401 574
516 826 574
1008 48 4
231 94 1021
157 45 677
220 265 915
755 281 508
234 425 630
345 1009 310
672 924 620
323 668 994
103 925 673
34 50 530
966 151 888
335 255 461
604 695 232
357 147 735
156 204 112
446 1004 169
989 316 191
189 342 326
53 909 869
257 150 825
258 758 672
231 90 558
170 322 644
728 546 680
352 780 343
992 281 795
279 384 31
1002 267 191
500 1012 418
926 314 654
985 594 355
903 605 837
100 735 308
140 537 418
880 463 371
871 931 338
69 984 292
918 836 172
98 0 582
630 627 679
64 171 933
892 19 904
789 108 550
117 877 442
884 983 374
97 334 694
870 349 508
417 270 868
472 186 76
300 674 630
254 730 41
162 166 368
870 55 196
615 294 967
804 534 831
541 536 140
605 52 947
122 943 446
558 327 980
685 1017 294
611 970 305
322 722 544
105 876 167
916 957 712
350 889 97
434 669 61
439 442 88
185 950 573
783 533 316
630 601 647
717 238 505
783 44 199
368 569 111
934 308 807
349 188 103
359 754 741
590 443 305
919 295 956
4 542 148
191 685 711
794 276 329
149 995 848
679 687 112
369 944 202
174 944 369
805 371 650
604 736 194
583 455 559
239 81 444
561 591 929
730 379 604
573 840 143
185 540 910
499 869 966
1018 317 855
333 53 235
845 277 319
535 300 511
838 889 693
993 170 742
412 444 462
361 867 160
956 917 1012
595 214 659
898 883 433
510 17 95
591 769 977
850 399 892
739 657 494
523 910 580
560 420 596
444 1012 967
815 767 285
106 44 298
322 826 582
23 917 75
737 339 208
791 266 144
84 926 257
823 797 848
312 960 605
414 557 514
489 786 46
381 186 480
665 575 25
665 320 290
734 684 887
513 73 156
939 648 743
911 885 112
969 908 992
447 978 960
631 908 31
248 995 826
739 593 81
789 724 909
359 12 546
584 610 651
508 563 980
217 119 831
68 573 990
29 567 895
917 394 20
403 70 123
128 166 149
633 918 512
986 564 135
49 379 890
61 892 165
22 330 375
557 493 912
169 925 170
435 186 471
323 626 580
660 599 54
5 529 282
888 92 515
259 888 350
563 183 487
934 413 975
380 801 444
792 652 54
764 438 872
660 15 29
987 223 366
102 70 976
426 649 414
831 841 55
239 226 66
711 284 360
794 433 718
585 315 176
954 721 1010
722 892 909
370 456 254
271 184 464
240 997 335
816 13 938
688 730 376
221 354 895
599 583 385
300 185 695
766 823 484
434 399 339
838 218 678
692 1002 948
601 1009 361
0 234 660
958 556 462
592 310 544
437 900 93
824 152 494
883 796 874
891 353 770
1022 536 648
392 28 752
168 1006 1001
428 69 642
72 549 355
760 100 876
231 375 972
235 895 27
719 692 141
288 71 513
675 630 125
618 167 908
408 283 123
420 726 185
458 335 136
1000 997 335
762 343 573
1016 96 805
492 740 841
999 86 121
511 475 369
324 1 400
165 153 794
864 880 320
201 292 683
46 277 490
331 594 882
582 1009 803
784 773 826
623 980 129
237 984 319
109 745 483
558 532 736
498 169 945
644 91 94
798 84 823
655 955 498
481 737 406
607 98 39
951 961 181
646 943 162
47 854 130
172 633 1022
182 169 828
809 864 428
128 990 770
11 252 431
771 728 452
300 935 29
711 310 333
754 1012 62
459 952 719
141 235 443
258 156 442
168 696 329
323 608 268
570 410 190
626 899 375
374 773 1011
645 781 664
962 398 955
816 49 779
213 182 900
822 617 700
762 504 775
939 126 732
28 674 306
903 939 140
240 26 309
675 738 64
447 851 528
541 446 365
24 779 722
435 48 191
923 333 225
421 334 614
255 817 725
358 101 681
98 799 669
699 795 125
759 631 345
818 505 262
901 399 114
937 596 306
858 204 748
785 859 304
698 334 288
796 651 902
1005 91 257
873 582 79
714 417 900
691 988 686
360 801 899
494 459 385
590 599 867
258 500 317
319 417 751
277 1007 793
130 720 25
268 235 780
230 1017 889
585 355 689
996 986 716
811 253 326
959 597 952
954 632 457
456 90 914
432 847 239
509 339 782
190 119 325
67 662 968
447 599 1001
650 258 350
538 974 133
439 650 74
975 544 477
663 639 643
953 202 490
871 263 558
263 982 598
34 749 987
415 944 350
113 934 613
238 889 15
322 78 522
949 80 873
719 309 38
288 46 140
893 545 120
69 1014 391
882 353 288
647 36 226
633 45 719
400 405 486
582 200 997
77 795 736
667 1022 213
750 852 852
734 29 431
362 695 87
708 803 850
185 388 296
735 1021 114
28 706 700
218 561 531
667 608 766
663 173 984
470 673 443
674 407 543
485 54 820
124 895 181
912 389 463
537 490 822
133 391 809
16 855 625
896 528 280
641 542 32
486 754 408
859 316 947
49 17 432
357 200 9
913 842 57
146 890 565
494 138 467
488 334 282
880 226 104
249 985 688
851 67 491
792 375 563
4 126 597
509 389 930
345 915 627
984 935 587
16 348 618
317 150 429
738 286 299
12 945 969
1005 405 42
910 519 531
315 721 777
825 876 715
988 624 423
940 722 55
888 582 373
396 936 510
770 737 506
837 13 384
220 696 581
633 932 518
104 905 28
320 140 490
603 8 363
978 971 836
57 405 40
588 904 507
957 847 1019
274 237 736
85 808 901
213 27 927
810 544 98
129 675 642
402 636 880
29 1004 698
476 837 433
313 624 1009
454 211 100
399 540 900
566 185 569
766 102 957
942 769 482
577 258 659
339 108 587
393 788 549
647 757 626
32 355 788
633 334 205
496 1005 600
341 657 877
528 461 366
201 240 347
737 55 217
687 683 782
615 895 794
588 681 670
705 644 269
612 445 58
678 685 871
809 286 553
288 979 454
79 964 530
415 517 719
598 669 736
470 947 179
476 23 374
288 945 645
150 545 450
324 622 577
525 1019 467
423 993 359
434 798 188
374 178 902
797 198 1004
685 245 56
837 107 228
597 890 578
739 484 352
221 500 516
350 19 246
578 87 962
301 670 228
35 584 32
861 886 360
637 315 227
756 796 20
333 960 541
944 214 485
311 956 356
126 439 775
237 555 925
747 989 974
137 405 178
33 807 988
735 857 540
546 389 334
671 9 130
182 867 77
550 33 346
890 174 327
842 783 798
698 718 99
746 155 293
75 43 332
574 219 832
144 970 523
873 532 505
63 638 897
819 12 790
854 791 89
511 17 52
685 927 57
675 863 424
383 225 729
768 526 196
538 338 876
178 932 102
951 517 186
76 413 228
912 352 533
145 371 412
639 437 707
862 630 129
305 547 308
158 997 153
827 952 72
439 221 741
841 579 847
259 763 239
980 17 112
292 621 452
132 745 760
20 471 708
597 3 333
876 534 720
418 13 721
732 436 947
64 824 947
765 373 575
914 607 319
556 800 809
427 378 9
166 27 749
655 1015 537
690 44 567
745 564 990
75 894 574
604 629 870
779 291 906
916 771 848
183 650 770
606 815 928
511 393 120
667 150 201
818 329 802
552 191 410
919 47 821
930 290 407
868 757 126
400 536 223
640 77 370
253 318 1001
892 968 693
364 414 349
479 240 9
666 792 955
1018 969 87
467 133 48
944 126 859
673 383 90
352 509 21
928 202 563
279 39 611
134 623 336
877 839 0
936 827 1021
705 336 993
325 598 470
40 765 943
50 110 446
75 685 100
278 359 194
355 593 258
547 263 495
464 477 155
789 430 127
451 214 99
378 351 354
826 938 136
359 321 315
453 219 820
712 442 250
917 265 439
391 667 67
973 28 233
621 23 516
136 507 503
240 671 77
866 791 314
499 28 692
776 257 597
541 514 229
477 341 557
392 614 410
308 852 408
483 828 501
866 312 27
663 998 61
544 860 68
378 538 817
439 534 0
726 491 886
956 261 857
321 979 191
2 536 147
185 991 454
614 318 782
800 542 323
100 493 419
480 863 340
513 148 1003
654 599 880
410 967 26
1017 498 11
630 391 350
369 229 101
519 476 639
9 57 397
85 90 667
61 392 926
27 160 842
134 748 626
485 371 272
567 301 989
113 244 251
946 545 229
443 218 21
23 767 1011
414 719 796
954 916 978
379 984 601
207 4 721
574 273 794
304 783 59
589 683 685
435 377 326
452 123 749
808 191 488
610 297 400
385 97 527
679 234 617
39 183 278
169 380 342
585 620 606
887 597 523
962 938 878
182 187 457
536 119 134
407 59 408
711 196 468
400 841 846
435 254 189
228 705 356
673 103 357
66 194 321
569 446 696
637 638 749
954 199 87
416 884 838
934 234 299
135 97 328
937 1013 124
802 225 646
857 303 127
70 961 921
889 686 160
858 896 875
162 719 863
28 759 40
203 202 69
799 759 35
999 384 4
48 69 405
494 652 668
754 490 63
678 533 496
729 852 676
444 824 663
997 666 285
455 265 163
739 527 316
523 631 658
678 206 830
978 382 447
535 807 613
62 536 973
713 368 101
18 617 483
771 627 275
838 172 208
727 3 712
289 142 66
891 292 292
460 7 509
21 356 180
782 510 811
491 310 936
608 791 851
296 603 522
378 642 604
947 963 384
910 610 305
156 641 167
222 785 38
636 704 840
461 298 718
689 655 820
287 836 396
931 838 428
410 547 766
479 15 791
662 224 696
147 338 968
350 298 991
808 651 240
869 252 729
103 660 1024
970 867 876
905 153 759
422 821 568
10 704 545
257 607 592
120 683 622
142 648 300
517 425 359
641 281 517
453 84 539
869 705 285
800 306 258
426 233 1
505 415 313
608 399 576
579 214 983
610 827 574
23 81 30
373 914 943
541 352 113
198 452 323
138 771 485
699 750 198
656 267 679
444 11 652
181 548 729
832 881 224
858 602 1006
878 488 195
1010 425 528
20 31 409
791 1004 258
188 990 655
963 682 312
696 58 89
53 827 838
457 318 421
916 185 216
431 742 102
630 957 126
212 903 894
117 273 290
346 558 772
935 435 124
63 224 1005
669 189 141
982 561 762
255 1017 94
606 471 26
123 631 986
251 414 379
937 545 60
159 16 972
244 742 953
70 919 457
195 800 62
95 235 253
229 796 202
311 978 406
13 430 188
155 303 871
701 217 800
479 47 609
407 184 944
607 908 1018
847 509 642
746 490 77
634 337 564
844 710 1001
441 696 601
443 662 829
100 294 533
338 231 740
235 624 662
135 181 824
989 232 614
709 79 741
705 673 552
531 979 209
159 189 656
861 235 906
825 230 632
576 1008 91
81 917 173
490 162 503
552 328 755
150 691 666
804 80 22
368 235 68
598 24 199
992 843 287
723 97 385
524 780 398
775 411 669
638 1001 733
522 1003 120
452 324 836
141 791 154
569 740 294
994 898 584
938 952 228
692 170 832
438 454 340
471 284 219
829 841 439
656 483 776
429 986 384
749 174 654
424 52 496
711 298 539
1016 490 679
593 234 279
535 430 297
897 811 676
567 962 293
243 689 491
249 256 540
1020 169 319
219 158 509
145 555 863
1020 552 762
908 356 721
33 279 390
481 410 102
238 69 932
521 213 353
750 924 141
678 148 493
112 376 109
622 1020 568
467 275 737
33 83 161
14 927 331
783 947 171
253 494 571
728 625 90
125 759 217
460 596 755
706 446 956
352 119 328
126 175 363
958 627 219
530 110 27
494 728 840
618 594 568
270 596 739
584 800 527
306 344 706
918 384 805
786 316 236
353 791 532
64 806 811
1001 752 643
78 858 980
937 133 212
800 763 218
93 548 850
345 506 669
326 952 562
141 185 611
255 570 841
963 109 290
331 731 612
218 560 553
673 105 712
94 860 209
374 411 991
1002 148 643
245 193 448
398 557 110
741 359 994
261 488 194
399 244 968
471 390 816
511 400 464
281 483 491
31 420 777
416 542 903
324 2 783
815 579 870
427 685 152
137 184 356
321 729 928
615 931 350
90 73 581
555 900 926
918 948 976
141 867 421
880 652 949
635 722 955
642 211 33
904 826 692
213 698 672
531 610 280
122 343 592
160 252 93
276 799 980
554 601 80
969 524 312
678 558 133
991 484 694
798 314 142
682 945 699
285 778 293
1012 948 787
521 781 451
522 683 710
736 283 362
970 1012 184
189 610 600
723 856 104
330 739 60
618 659 417
106 822 538
388 905 933
999 359 169
535 884 198
472 103 875
1021 891 531
184 826 838
177 153 872
674 981 1021
760 641 325
945 438 379
61 945 314
770 593 744
813 568 574
509 510 882
150 716 188
60 949 281
932 850 547
262 714 1015
199 128 410
694 225 575
423 908 270
910 412 860
607 246 339
599 6 910
915 383 497
816 511 367
417 756 69
829 999 329
558 361 429
291 627 164
914 185 5
856 586 179
739 710 784
1001 378 521
572 389 518
244 265 4
275 803 644
866 869 427
739 369 536
843 809 70
524 45 70
562 837 701
255 464 778
507 725 593
563 47 180
649 234 431
954 595 641
446 347 116
386 316 709
854 496 561
842 1011 543
702 171 601
119 432 579
246 372 834
57 530 177
137 469 114
79 51 713
660 65 793
390 381 485
623 807 154
273 710 363
603 311 890
298 690 502
879 891 59
363 778 175
119 568 372
666 612 906
989 459 968
867 963 658
620 581 292
334 148 809
790 769 114
733 988 516
132 298 393
321 652 546
556 752 23
159 395 364
1010 224 943
668 530 975
185 408 78
693 335 330
741 456 549
139 85 1012
856 111 482
787 523 973
104 517 940
829 515 297
323 871 542
371 445 109
411 217 721
514 120 74
930 285 147
232 999 975
881 196 582
623 825 881
944 299 372
113 588 138
339 631 838
281 293 468
886 415 808
703 748 823
379 6 119
661 489 80
750 510 107
36 166 51
553 585 308
715 982 683
906 20 109
974 743 770
966 932 736
493 126 213
178 290 697
391 585 427
497 359 1007
197 825 69
578 196 805
575 41 856
2 817 39
443 780 359
691 926 443
985 581 602
785 745 159
753 139 865
413 525 425
640 838 162
341 913 970
894 507 961
106 472 410
339 369 771
988 317 933
277 971 591
916 130 503
28 681 943
755 469 712
698 107 597
638 469 1005
811 240 955
931 852 1019
276 79 880
119 773 793
226 577 816
755 537 465
86 693 832
617 241 102
367 654 517
619 865 298
538 116 31
705 85 625
364 217 773
945 816 635
16 446 665
288 348 214
616 912 843
166 172 662
48 111 328
26 893 879
851 338 752
556 308 465
254 989 486
691 62 920
32 268 829
758 605 801
978 77 454
494 56 563
346 217 728
86 49 325
29 316 304
173 794 472
382 183 453
980 926 53
673 767 91
864 407 34
192 68 631
402 451 742
72 106 958
88 475 485
344 643 840
50 658 334
36 496 257
763 194 91
211 963 678
1010 325 837
970 926 643
403 631 627
592 15 690
619 343 478
484 425 446
848 344 327
175 61 316
389 530 738
393 30 183
57 439 733
316 961 139
246 197 933
15 470 155
845 900 937
566 682 437
1022 1004 496
719 568 260
133 739 638
428 77 707
0 926 861
848 984 499
180 997 454
964 370 1017
39 622 602
557 47 410
459 149 461
61 42 301
632 297 28
186 313 113
478 745 691
603 249 961
172 200 552
414 461 516
966 330 69
75 678 201
631 117 239
577 141 515
490 922 47
745 755 313
180 649 487
877 237 1022
387 909 926
931 759 308
97 218 950
922 21 215
142 698 580
399 243 767
489 498 560
676 802 525
218 35 846
754 522 624
75 461 987
260 939 565
210 598 963
1021 494 565
988 633 981
785 283 270
428 302 364
389 1006 750
334 983 620
790 482 193
972 590 990
738 914 803
791 896 66
974 60 726
625 281 362
615 946 726
832 200 199
805 935 381
384 951 67
527 1014 593
136 301 647
371 975 832
873 356 880
932 679 921
838 716 1021
659 6 132
324 238 190
76 206 20
257 988 1008
370 722 584
762 694 605
88 495 414
672 66 324
381 944 563
301 751 495
806 231 834
759 360 748
883 61 260
251 139 537
108 500 219
297 291 290
116 134 325
884 549 613
694 718 761
510 1013 844
557 536 5
715 450 275
437 712 876
789 984 737
427 431 446
1009 371 516
668 533 862
787 609 997
241 51 584
701 551 48
152 385 846
171 415 834
658 153 746
100 271 476
893 64 422
641 736 424
925 595 118
661 863 19
790 253 157
346 902 829
678 445 994
60 198 517
416 248 882
683 69 621
803 417 787
649 48 964
880 13 380
873 854 893
634 904 784
451 934 1017
314 78 122
637 526 416
327 51 245
478 279 314
447 277 597
742 176 937
979 780 767
689 1023 311
314 802 796
407 568 258
751 782 399
97 1017 536
32 184 303
214 293 790
748 821 543
