1024 32768
671 548 -204
771 595 527
248 144 -816
619 584 814
744 602 -277
325 64 -859
524 839 -83
240 579 145
31 187 47
525 546 -475
664 111 -684
815 98 -833
370 622 -428
990 140 -747
89 761 -822
745 91 -704
633 897 -681
800 214 -1023
696 270 898
925 327 -240
333 151 639
1010 32 -59
23 536 782
28 583 774
523 275 -976
190 501 924
546 150 89
314 135 372
479 499 -574
384 652 515
614 852 -841
689 177 322
208 393 -401
446 364 -763
680 628 547
103 179 -950
446 106 -149
965 825 -893
238 286 -205
987 315 -299
311 979 677
860 75 581
1006 797 -285
508 418 -233
863 993 952
230 229 -129
781 19 -276
844 373 859
740 786 23
602 823 802
603 497 1020
462 660 -595
219 50 618
837 709 -736
192 508 826
942 681 -435
53 475 -951
740 909 902
738 781 77
874 159 -764
876 816 338
739 845 -715
374 609 764
356 949 -323
966 832 -460
348 237 42
858 815 -363
123 826 96
861 274 867
242 374 -987
931 625 1016
45 41 296
56 278 426
979 582 322
172 451 -140
949 555 785
622 170 208
424 642 -233
262 463 -714
325 102 -734
675 429 147
110 24 221
239 461 -701
248 366 -667
305 689 -698
297 163 7
678 134 170
594 885 -979
77 664 996
419 984 -976
421 954 849
556 532 -274
241 808 -303
237 586 -359
597 882 942
144 782 -723
4 779 -366
574 59 -819
447 482 -265
821 843 29
734 775 522
655 325 80
546 701 952
725 82 952
56 61 819
222 608 846
692 326 451
552 350 -710
909 295 -253
224 1023 -927
713 549 546
992 869 -831
710 906 -849
907 569 -18
952 109 -293
265 582 -561
963 1006 727
812 95 441
510 846 974
967 283 369
866 541 204
263 597 -128
123 470 134
290 371 -110
123 4 750
1002 21 -1009
376 143 336
686 736 -714
512 274 -744
361 296 -914
520 376 -233
668 1002 323
891 457 520
221 209 954
765 20 254
587 570 240
382 264 110
335 877 649
754 565 -74
375 421 -685
881 397 -523
914 259 690
983 589 -603
233 292 -246
939 740 838
867 659 903
440 302 134
961 240 568
78 710 -851
490 431 886
675 424 -738
4 292 954
790 155 -628
925 130 1018
245 378 199
1019 563 -856
22 262 -287
618 18 -806
69 467 217
79 622 990
294 385 167
728 839 -953
632 893 -73
26 36 -315
620 508 8
841 552 -651
813 701 -883
24 628 159
986 351 -936
597 946 380
309 851 -87
946 469 -260
819 755 535
982 16 1010
970 209 589
86 478 708
834 425 495
152 562 -629
729 764 -707
772 67 -336
453 341 934
78 992 -627
1003 330 -280
3 478 977
968 579 73
957 798 747
471 478 -129
606 18 283
949 731 444
1 634 1005
386 520 427
710 95 -483
232 31 27
62 765 -278
83 477 442
78 233 207
383 502 469
33 123 665
686 559 504
762 867 310
576 847 -570
685 789 692
876 860 129
891 896 419
595 721 813
222 776 82
134 970 698
407 550 822
411 231 -501
985 601 -252
323 552 -566
205 104 -926
16 603 -806
89 351 -462
312 48 -165
549 885 362
113 236 -996
732 787 65
620 898 236
404 231 -8
186 216 522
621 435 -985
414 58 458
89 874 234
238 419 -885
394 305 903
360 343 -143
598 1000 824
759 40 -653
847 683 942
59 117 -24
342 255 282
845 116 328
532 542 113
903 175 743
194 272 904
905 778 145
437 87 -927
91 567 390
921 387 598
464 890 -946
884 355 -17
7 185 -779
113 233 664
246 264 63
387 656 -708
743 252 -983
209 888 529
247 33 -179
361 276 -907
689 288 -187
757 623 -435
1015 979 471
521 810 -442
865 567 -300
179 563 -825
136 199 654
573 187 599
935 829 -271
783 215 -577
679 324 -676
69 667 705
312 842 -922
473 607 291
868 931 -842
460 630 658
425 3 -373
233 841 -272
248 306 210
302 285 -669
286 169 969
505 958 -615
273 674 692
618 291 614
350 387 152
55 969 155
612 896 -31
111 193 -715
104 581 -463
403 870 -327
26 460 518
691 687 -121
768 157 771
877 683 920
583 686 89
510 928 -178
53 245 -330
958 197 -783
209 153 32
625 798 623
878 242 -612
183 573 376
352 364 -53
536 447 698
232 141 -940
588 430 562
113 204 -781
101 1020 -764
496 199 931
333 604 -121
523 141 -492
404 713 318
606 268 483
48 502 622
14 320 356
53 597 -879
789 248 -762
280 653 -799
814 394 -687
718 345 -247
456 165 229
913 35 -341
717 655 212
589 683 917
323 274 -702
585 809 -378
338 636 -730
948 663 -946
614 661 394
193 366 -550
1015 191 646
582 933 -872
646 167 -925
68 363 -770
821 758 -654
570 960 -668
232 770 664
1012 606 -574
899 670 679
78 518 1008
50 349 925
510 601 -147
862 794 -924
969 334 -824
43 226 -838
710 81 347
1004 619 515
343 659 60
346 527 553
601 343 -746
820 326 -880
811 84 -994
26 925 -603
443 513 250
823 651 649
258 352 492
419 591 333
43 23 -87
748 617 487
772 41 565
507 760 -296
1001 766 -553
52 763 -1022
322 959 -347
463 985 74
863 962 99
484 946 -390
615 273 890
734 655 979
648 720 368
286 473 365
353 548 297
570 255 -824
332 159 -754
905 530 563
766 640 317
230 675 850
17 389 -448
177 73 -245
741 661 856
542 205 390
411 999 -516
483 251 -435
924 804 378
864 943 -531
582 268 571
214 380 -800
505 966 180
972 66 -411
561 948 -181
432 226 -410
127 348 -473
226 403 -738
32 253 984
519 766 521
328 903 299
917 34 -673
404 576 831
667 700 715
533 537 868
215 472 300
215 621 896
141 952 -473
255 731 474
950 651 -849
166 381 505
614 610 -1017
936 573 -415
355 172 -419
771 818 -314
363 424 913
760 973 -861
438 555 305
173 699 451
695 741 -90
34 214 -400
262 877 927
696 809 824
70 139 -9
299 552 516
151 768 990
286 450 -880
959 33 569
181 130 113
642 174 -302
981 464 163
767 1017 -747
877 505 -791
621 342 -498
306 866 -980
867 160 -401
699 556 -281
335 883 53
446 412 -845
889 459 -451
799 598 639
716 201 -729
860 417 346
993 537 -647
5 591 830
128 997 775
541 31 -646
861 295 -770
306 899 340
324 304 410
988 491 952
652 773 253
730 199 -680
5 663 -693
32 835 330
598 155 541
293 677 679
307 534 79
51 811 876
393 820 168
40 935 -718
46 258 -512
880 820 341
765 89 -681
774 123 523
30 262 928
341 162 -157
751 796 -849
663 174 626
313 730 535
707 160 -483
504 733 -904
300 704 962
389 1013 -192
439 259 -378
538 132 -712
461 276 93
732 992 197
159 383 -109
557 810 931
360 383 -813
64 897 551
869 915 931
994 446 648
497 656 -159
807 292 191
734 552 991
301 353 300
785 1005 -391
979 1008 -860
583 380 -217
833 245 909
315 86 -86
60 43 -245
101 325 -383
30 512 161
807 543 432
418 305 36
704 828 447
518 351 27
775 934 -243
288 10 1013
708 235 -21
599 384 632
224 81 -116
620 845 -823
694 616 659
40 265 240
949 1011 195
596 342 -97
615 319 -964
299 24 991
373 333 -330
182 397 -130
178 221 -618
260 989 -80
525 930 -701
901 17 260
307 503 472
121 628 78
14 259 -173
676 245 665
395 244 -33
387 83 737
611 508 -314
511 20 531
724 813 -831
991 954 612
75 579 -94
906 560 12
150 390 279
616 561 -709
954 766 -528
466 699 -247
280 173 961
559 711 -499
844 540 647
27 474 -505
782 356 -433
875 1022 -873
261 515 780
643 272 -49
592 205 -771
159 44 -795
337 912 -655
533 139 434
857 385 -651
744 1007 444
650 255 582
594 415 -388
576 276 -174
897 530 -594
605 1008 -293
958 334 -927
446 410 284
962 471 -427
408 32 662
67 538 -314
512 498 882
938 289 32
90 610 59
13 338 421
680 772 920
737 252 -436
729 864 230
758 107 -637
750 577 -803
81 809 862
903 198 -664
322 260 -841
487 751 131
606 533 834
146 237 -62
884 7 956
299 938 416
533 667 -966
437 176 -477
983 283 640
271 1014 101
152 7 312
208 824 -184
992 519 62
961 578 38
233 202 715
41 948 -1016
286 646 666
393 331 742
501 667 671
192 114 -416
420 328 -128
105 149 -941
711 22 584
667 622 458
1020 727 876
572 228 -272
941 413 604
230 816 601
908 235 731
276 824 211
627 613 -733
350 617 -162
194 651 926
291 342 289
219 814 -1007
70 807 -586
941 872 -834
143 914 472
123 246 -120
209 301 303
495 675 183
479 788 -742
669 939 -316
638 31 249
640 464 -756
976 578 93
534 708 798
13 407 40
749 816 611
321 858 258
255 698 -393
1004 469 114
487 152 -552
99 174 530
224 965 -691
750 978 182
448 547 -599
880 513 -58
387 747 -666
724 811 1020
646 541 -197
854 399 845
160 392 -987
104 528 -534
738 31 -655
346 796 -513
170 51 415
980 133 -94
373 984 -40
172 820 -447
917 947 401
12 88 -358
658 948 -747
840 678 -787
963 456 206
55 955 299
878 234 -933
639 511 622
38 428 202
763 881 459
113 63 104
421 633 -388
245 611 -226
563 486 -749
500 1005 -421
912 14 839
647 983 -784
610 425 -99
752 790 10
12 966 -348
533 35 693
589 426 -420
973 605 -581
185 307 362
811 979 363
99 743 615
834 536 -243
609 623 845
795 122 -874
366 547 179
748 185 54
850 297 529
315 982 -695
52 611 -857
114 95 -840
420 888 358
464 755 84
152 342 -1006
1003 942 48
352 885 -335
334 580 344
898 173 -301
965 531 -739
284 628 709
645 975 -331
319 152 -495
380 266 545
606 432 -968
929 614 -119
772 588 219
734 310 -403
278 988 482
76 892 0
112 811 721
531 554 690
597 465 -418
352 94 -64
14 451 776
470 106 102
423 658 -484
325 390 496
539 288 356
388 238 -410
762 10 277
986 905 -1001
276 141 547
842 118 331
880 448 -137
28 91 395
438 475 -120
447 373 742
897 786 240
97 541 -277
770 249 437
203 339 485
353 913 -922
792 518 -735
806 238 -397
550 55 86
32 932 -843
41 735 -37
1021 181 977
52 221 477
414 837 21
876 440 110
560 969 62
91 179 -80
200 376 732
1001 1008 843
517 513 -19
872 20 -757
759 315 76
518 856 967
356 53 -546
821 794 357
922 258 341
880 647 -80
263 456 87
230 1005 81
337 568 876
517 529 -902
943 207 -57
985 959 -328
546 255 -710
66 646 -569
552 549 780
256 534 1022
857 827 -110
187 101 935
309 820 -28
935 502 -336
908 763 -526
701 869 159
573 935 -219
786 809 -215
627 566 872
747 522 214
772 781 -450
841 357 753
720 1017 619
923 40 -831
37 636 26
127 784 262
904 959 344
63 410 967
125 883 574
981 668 163
109 78 405
505 413 -887
68 243 -391
317 237 -18
703 108 -68
729 210 -1002
127 657 -413
320 264 928
267 469 7
300 282 613
564 765 -817
800 141 802
210 902 -900
759 277 -114
881 537 628
353 505 -283
706 257 731
618 606 -412
753 259 -290
335 383 649
747 381 195
587 99 -661
734 500 -324
792 1012 -361
677 930 -646
119 528 694
659 289 -252
467 651 95
37 530 -925
839 758 -435
28 102 -436
742 643 943
525 1011 -715
52 819 449
563 105 298
369 191 -540
960 599 918
920 354 414
207 390 -793
116 396 803
413 19 164
422 511 -213
366 425 -429
292 626 826
120 29 -694
146 572 -383
889 353 765
982 238 -284
412 864 834
870 46 125
617 742 -811
927 140 -239
345 769 -270
837 655 767
47 769 357
216 303 -764
53 496 16
473 263 -163
678 704 961
451 227 -586
137 173 -285
86 704 908
472 116 760
561 274 534
192 34 184
534 551 -567
896 523 594
237 310 56
123 938 -817
664 52 935
837 340 8
44 407 540
379 793 -117
858 375 -521
489 471 833
92 493 -521
762 462 226
355 1001 524
57 978 77
761 110 763
824 504 182
357 63 -628
904 240 -696
775 242 202
429 383 -677
1005 748 -800
559 663 146
586 45 -931
1019 762 -140
161 378 245
30 381 114
283 61 -37
111 751 -112
445 418 -724
326 72 -178
779 628 -662
851 664 652
286 371 892
703 179 -486
233 93 -626
726 915 -1021
648 539 -1012
242 548 783
277 537 -212
914 885 -854
527 49 41
718 221 899
355 713 -967
160 70 -871
251 934 585
19 451 -174
39 255 645
679 291 -353
680 357 -532
936 235 537
683 777 -501
9 381 473
757 23 -755
304 83 -419
68 129 -570
73 95 -3
295 144 -27
99 343 365
112 861 870
260 80 -626
824 789 -145
322 306 665
116 206 -347
565 448 636
105 387 -654
459 515 112
364 262 769
470 739 -952
851 523 -741
761 567 772
111 343 575
517 377 -33
403 209 -358
149 364 284
469 652 -333
119 303 -465
985 714 516
524 370 -996
357 45 300
296 321 934
137 972 -127
502 945 637
332 849 -289
909 949 -159
416 81 -603
61 943 -995
203 988 -98
417 737 977
277 371 648
662 337 -612
834 533 -617
904 85 -445
873 200 -114
219 1003 -139
146 803 -841
806 246 -502
740 694 -69
45 211 -201
981 306 -530
564 709 -94
594 566 421
273 374 -736
1014 849 -612
634 657 650
243 15 -595
391 867 -959
468 253 -613
971 329 831
607 594 -561
114 609 -178
674 913 -458
739 300 -877
478 734 -671
560 921 319
38 155 -761
322 913 307
534 815 -307
234 110 786
487 894 543
928 895 96
855 464 50
55 287 874
984 556 738
463 838 159
342 658 447
73 920 -308
856 266 828
540 945 -23
716 217 -595
79 517 640
902 521 365
338 750 629
244 180 -182
825 697 -721
876 484 -148
959 413 524
449 724 771
303 580 291
20 105 -956
861 165 576
107 599 218
282 754 -21
31 867 -877
930 676 273
649 770 -430
237 973 771
528 18 -922
687 726 -60
932 4 273
499 455 -659
954 799 -468
138 47 188
299 589 -789
30 485 -824
479 440 212
265 32 -242
940 803 -57
237 885 -1022
881 913 -417
779 681 -888
992 116 308
381 611 698
424 892 -96
651 936 457
675 648 -934
992 517 180
404 676 -834
149 209 997
72 555 -712
681 770 156
740 854 -870
273 777 -658
266 581 661
218 72 327
342 197 -219
526 483 -387
739 787 -220
63 13 861
655 263 -36
581 482 -755
607 547 -846
950 77 -495
832 255 954
915 826 457
978 132 -223
580 480 -729
739 177 -987
925 945 -278
133 681 874
915 749 -173
242 513 -314
590 945 -180
164 669 699
543 398 -765
941 221 822
949 880 676
318 966 78
326 464 -172
155 366 -762
802 280 -414
643 37 215
61 399 817
235 201 -945
46 237 -141
998 801 387
774 501 -672
430 617 -639
53 678 -932
304 993 -445
249 999 801
960 839 689
229 651 -12
543 981 -145
939 402 -512
833 464 230
733 63 358
850 110 50
553 560 860
215 814 -380
397 176 -249
268 175 837
22 663 -974
825 47 617
910 91 518
355 1002 941
314 292 -874
893 996 261
981 301 22
449 511 504
119 525 -45
777 930 566
554 802 68
305 167 954
461 386 -338
351 74 -526
0 187 -472
81 1020 600
957 850 -717
998 490 899
1 275 649
668 438 -246
908 516 35
751 199 -10
30 753 -495
864 404 -346
366 648 750
485 235 -311
848 632 729
454 98 402
522 149 -744
301 740 -125
317 324 -114
39 176 -666
556 352 208
986 302 -97
205 555 -95
919 747 296
187 924 1008
812 313 -990
218 971 -825
850 78 -494
554 372 -892
78 659 235
780 952 -41
406 387 145
212 111 -223
754 834 898
683 671 -809
273 711 -525
451 475 -213
290 232 5
278 429 -724
359 279 115
138 400 -805
150 137 164
626 526 103
885 548 275
198 538 -220
493 770 391
524 578 812
239 877 -448
479 373 -231
113 343 200
867 357 -718
140 190 -13
129 44 -785
797 399 773
825 120 291
151 168 -773
315 267 -745
130 135 96
316 472 166
196 469 -707
878 696 -615
706 464 -641
261 122 87
664 817 523
477 890 706
322 381 530
39 519 436
543 814 -553
18 720 444
128 1017 -267
134 70 -715
883 229 -432
86 1013 0
14 741 -742
44 109 142
151 705 187
163 559 -504
882 762 -184
490 787 -1002
671 120 -178
278 593 406
126 97 607
312 234 -248
224 341 470
190 509 13
673 918 -191
193 162 -293
82 574 890
986 1014 -276
104 704 353
942 370 -838
285 873 287
87 572 -102
882 324 723
93 815 -580
299 19 -634
469 245 685
202 107 -951
108 615 -1013
95 928 19
426 142 -108
292 790 -366
563 250 -83
539 3 -42
182 145 -452
103 33 -65
933 297 -334
882 329 -139
416 843 857
983 693 -601
21 568 887
18 935 824
141 884 -513
240 719 -729
652 1000 586
613 528 -944
689 815 315
145 617 -197
799 390 345
478 603 140
163 827 400
420 23 -820
595 589 516
492 180 870
160 64 -218
494 1000 721
379 516 -727
968 284 -754
857 24 -930
261 147 -531
174 745 902
407 723 871
368 911 9
945 339 -322
353 598 -221
977 688 538
599 367 148
239 942 627
18 340 -634
60 38 934
772 59 -609
177 682 -462
738 303 329
518 37 426
742 1019 -693
557 698 -98
3 434 452
488 71 -922
578 903 -902
1004 829 -73
659 268 873
690 283 347
594 180 -848
854 20 -848
146 692 827
521 656 341
304 262 -438
650 742 -437
899 84 -106
159 877 366
833 441 736
966 584 -55
117 961 -400
542 279 -909
75 1005 946
591 165 213
996 126 -366
14 948 -828
730 819 203
426 908 522
367 377 578
502 84 -383
115 467 -17
202 484 -451
29 90 908
506 909 -640
162 146 416
160 406 -360
541 28 -491
707 513 19
925 347 729
857 716 -363
484 802 -425
547 701 -44
770 916 882
561 486 798
864 534 250
29 347 -19
958 556 274
857 356 537
986 637 -381
211 843 -811
716 27 -580
938 793 -328
150 315 -836
445 50 18
484 363 408
2 816 -209
65 1009 -449
375 322 440
791 503 -1018
729 198 226
711 518 -780
245 169 -741
831 650 109
604 188 503
170 267 -371
278 647 122
711 31 467
344 165 -413
632 679 -656
805 571 -354
861 851 -247
171 488 -42
431 760 -1007
249 745 -803
763 699 -1017
472 46 -189
361 245 -244
745 40 296
675 132 3
967 145 620
509 196 -737
713 528 -364
307 831 -21
659 679 10
823 473 219
1000 410 884
592 840 102
23 181 769
799 291 -512
145 195 802
894 225 984
820 196 246
907 336 -30
804 76 745
223 970 -591
997 710 -975
12 683 -715
3 351 691
772 848 -288
956 824 702
710 6 631
558 5 302
387 305 892
48 744 -630
40 950 -422
75 629 -312
435 431 383
285 397 594
143 121 770
432 781 -115
163 168 -701
202 193 607
113 301 -690
794 125 232
428 270 -731
14 736 739
657 929 -578
405 13 918
632 759 -142
437 17 988
531 581 -149
969 1003 377
977 561 -412
393 32 -692
493 378 -264
365 986 949
971 630 -121
715 649 210
454 633 -294
222 733 -832
780 254 -715
616 784 270
380 496 -705
227 223 -179
991 483 696
783 264 163
993 472 377
944 619 286
743 111 -152
249 436 406
776 758 519
348 154 -732
575 730 -100
264 882 189
865 76 585
562 507 -670
585 442 -10
644 478 -607
1004 64 238
486 159 -822
52 254 777
899 146 -838
79 104 -603
620 490 -191
751 484 -728
552 174 535
45 204 -362
570 226 -597
726 565 432
117 171 -401
60 444 -54
91 867 -443
769 265 -843
739 2 -912
343 44 -138
905 193 -964
616 113 -589
903 921 -450
462 831 -424
604 141 -664
944 232 -560
242 169 -964
882 539 645
514 42 504
154 325 -253
477 573 -710
795 914 -827
941 333 960
743 524 317
972 669 -1020
310 202 -978
880 92 654
542 386 595
723 438 569
48 890 216
116 690 315
166 715 -662
467 839 -428
777 984 -44
186 436 -382
762 216 159
281 938 -876
836 832 -687
629 943 -118
170 93 225
366 818 -407
12 816 26
17 894 209
810 327 200
119 25 21
849 985 -857
326 488 -429
445 766 385
350 192 54
455 639 21
375 468 746
373 339 -476
148 653 -874
895 35 -144
276 871 518
1004 69 -682
135 371 -759
519 682 394
809 487 517
935 120 -742
529 12 -534
588 514 -632
512 804 298
233 96 -932
969 23 460
631 750 -692
1009 216 -956
641 1015 719
83 426 209
849 629 18
448 74 1006
83 525 -492
619 836 -542
506 273 218
606 36 -176
815 861 385
216 252 775
265 855 723
286 748 -979
563 772 -458
264 771 526
294 853 -422
652 883 606
201 597 617
742 212 -320
252 393 -511
82 608 234
960 173 -148
570 681 574
861 466 993
700 374 880
732 865 -517
490 709 735
1022 727 -279
725 165 -573
872 875 -893
64 948 -335
89 139 -348
937 728 -668
852 378 -297
802 644 -284
522 190 899
358 168 -919
765 934 -220
185 172 -545
629 1015 831
542 761 -571
334 47 300
698 590 -421
1007 921 187
206 717 438
129 487 142
715 105 -115
655 706 -521
95 751 -51
44 202 -357
506 274 152
535 230 642
214 788 669
706 207 496
313 406 -755
158 59 922
29 244 959
634 28 -408
823 927 284
981 577 -9
584 260 586
225 491 -157
671 478 18
360 775 -25
242 179 -744
585 70 854
300 203 350
732 530 333
735 595 78
366 712 -102
436 565 656
427 774 391
601 783 -110
691 760 -447
326 184 412
466 851 -965
233 38 818
115 764 43
660 26 -208
864 165 822
749 867 614
625 190 -357
746 740 73
352 69 560
715 261 495
614 571 -615
407 21 -3
223 355 -895
180 1004 919
582 757 -28
61 1010 427
570 46 254
544 833 -377
798 788 503
400 124 -904
761 27 440
262 165 909
686 153 -15
528 270 144
778 154 -91
437 907 569
173 448 402
1019 371 911
230 380 897
487 952 -960
542 559 409
1019 853 -106
194 341 -576
974 765 181
581 355 787
609 449 -650
911 400 396
851 315 436
191 739 -19
833 890 438
175 48 571
974 188 -849
234 812 545
287 176 412
699 752 -74
61 787 -184
350 1015 -19
146 906 -989
657 37 -702
95 163 316
312 910 169
884 229 -968
272 490 -1016
385 722 -283
235 258 789
344 424 -131
495 418 587
606 974 -642
66 443 776
571 877 800
548 388 255
818 925 806
687 47 -266
41 972 143
749 686 626
620 88 432
283 467 -375
981 959 566
776 211 585
384 274 -303
980 393 894
76 67 587
236 133 238
438 877 -673
529 343 -150
202 766 786
91 440 114
330 874 -237
809 466 719
384 28 994
279 257 -541
847 811 -545
603 907 162
902 386 -215
296 406 -322
270 81 -934
396 293 330
572 479 890
868 690 202
787 533 415
187 830 -1021
571 361 798
25 176 -96
296 173 -582
73 280 -759
752 350 639
258 445 281
229 395 -49
881 454 482
973 310 -502
287 584 -409
384 31 785
128 569 -594
478 577 -504
467 305 384
18 288 184
503 486 -393
488 1012 197
384 760 -553
95 176 350
558 660 940
950 893 -269
539 939 -423
229 361 -890
948 143 391
548 681 -744
265 189 901
111 55 -539
973 219 -261
665 279 567
673 501 -660
646 973 858
964 351 -925
731 671 -813
707 325 -586
637 1015 349
281 467 -709
157 142 -124
250 26 883
965 89 -673
643 510 -600
32 881 -840
429 449 290
942 981 420
1010 842 -774
774 807 950
689 1020 399
957 1012 -45
913 657 -115
844 412 351
914 506 -921
889 127 855
822 507 -79
374 804 682
121 726 194
68 441 493
323 29 -745
957 614 -903
103 35 764
122 170 -661
703 910 -206
155 835 54
506 533 531
655 30 872
594 507 322
926 822 -440
79 218 -271
913 749 468
93 678 520
977 388 360
626 247 121
573 67 55
717 573 -749
823 423 28
248 371 -757
662 973 -409
946 718 702
219 897 -945
105 540 35
757 656 652
773 723 -532
705 227 -40
245 759 -523
176 611 722
172 854 -693
417 973 -780
372 533 872
881 753 884
188 153 -851
811 442 125
298 455 -322
738 397 582
470 577 -663
928 681 -220
480 330 512
406 792 -963
41 289 -927
999 498 398
261 770 -749
401 686 -110
690 390 458
118 363 247
282 419 -216
764 763 662
301 622 518
508 350 988
315 176 -940
69 660 -48
435 660 158
1023 901 -862
197 805 602
612 103 -314
246 206 968
743 661 847
458 770 50
425 402 -882
690 154 544
951 840 188
647 198 486
443 380 484
303 13 -472
851 956 149
887 171 487
699 515 135
261 950 -386
864 553 407
45 776 783
237 60 -165
507 618 357
850 399 261
539 154 -872
258 184 326
358 609 189
396 417 -156
876 752 -280
244 25 434
412 561 -1018
634 47 461
767 94 -70
138 375 600
1019 635 152
36 562 356
885 580 -951
435 562 -85
642 596 557
828 506 -288
288 387 -1001
976 443 -240
78 92 256
558 105 -47
989 105 -449
829 49 -263
181 443 382
713 416 1018
229 334 -561
509 338 288
1000 204 95
2 751 -368
5 647 -763
986 267 736
371 735 -1024
786 937 168
892 230 513
91 434 1020
464 825 -33
746 528 603
384 536 579
987 628 -334
708 59 597
552 65 144
294 495 766
880 424 679
6 320 -517
997 950 -249
220 196 38
852 64 -771
932 832 -400
997 953 128
392 398 -1010
889 499 582
166 148 -943
136 397 -675
1018 673 -515
958 865 -691
271 104 371
281 339 487
150 26 -640
708 348 -856
392 901 -901
939 249 -14
342 697 -389
798 729 -617
303 388 955
992 74 750
985 317 -541
170 423 -68
86 924 521
47 818 732
855 340 781
898 865 -552
437 644 600
151 174 -904
601 896 916
313 27 316
979 692 886
241 917 121
673 428 -731
971 956 913
110 969 631
909 744 73
929 707 301
189 902 -147
242 239 -913
727 6 -848
726 106 350
893 860 192
540 968 -347
847 249 986
569 16 527
811 191 3
594 453 -490
674 959 -370
589 943 -942
902 423 571
311 943 -6
894 425 285
506 320 -901
18 310 243
211 267 1016
979 347 226
458 504 947
37 245 794
25 707 -80
125 314 869
400 856 -764
23 648 218
531 614 813
65 437 -571
474 407 -553
922 915 43
393 135 -484
114 1017 510
532 651 -872
942 126 -206
943 635 465
880 645 -422
483 283 99
44 791 641
595 916 -27
231 732 184
685 925 12
314 911 46
699 152 -573
701 92 171
340 546 604
823 131 220
282 895 756
198 844 405
497 697 16
609 744 851
809 109 -184
727 846 486
933 38 -361
750 562 -422
548 655 885
286 131 961
447 819 781
187 580 -426
314 986 205
749 707 102
622 257 85
750 251 76
640 284 -30
1001 532 -331
781 804 -160
807 279 -591
323 66 -736
35 341 -444
985 244 420
235 7 114
189 770 774
867 619 -193
931 345 327
272 119 890
150 757 736
772 701 -889
725 47 -822
633 639 -268
790 685 -525
924 657 443
63 40 -61
346 580 204
783 915 973
523 629 211
838 675 -698
654 171 273
260 434 -731
222 20 307
43 387 -1003
918 107 -879
600 358 -28
581 277 -841
549 335 805
562 712 458
997 538 857
39 653 -553
744 553 320
867 667 243
283 134 938
290 686 456
826 652 855
21 816 -441
889 572 800
622 262 781
448 49 600
925 883 205
703 214 889
402 148 411
154 480 18
969 1022 -217
977 659 -809
903 858 -324
998 838 -505
967 875 544
285 476 -372
722 352 520
405 467 543
703 64 -792
878 370 995
241 44 -951
566 461 -540
448 638 418
996 85 754
658 846 -251
0 64 -848
1002 415 413
31 678 306
266 951 -784
308 676 360
423 730 369
605 115 471
760 756 925
29 424 -263
829 416 -849
897 510 -451
80 960 600
269 421 418
574 463 295
351 594 93
772 640 937
236 100 637
661 127 538
498 419 102
831 653 -951
989 680 -752
242 667 -444
748 968 -242
711 100 -567
841 824 208
987 130 -216
79 611 305
246 369 -494
780 953 80
207 472 -478
341 285 912
656 379 -782
454 937 209
860 262 425
789 941 166
139 361 -1018
136 118 -755
235 558 -5
852 478 897
458 66 83
827 1019 224
455 555 -472
432 537 346
414 351 -140
552 334 389
954 680 115
506 191 -959
968 387 -929
986 356 -193
394 975 -663
926 124 410
10 561 -997
307 1013 404
877 385 257
633 631 -289
324 663 -649
898 357 517
315 584 944
93 1013 624
673 6 939
702 646 456
124 449 631
253 475 471
702 128 -1020
42 58 -932
788 565 -951
646 1014 -976
1002 745 62
301 804 826
53 300 140
936 791 -846
696 745 422
79 491 -729
237 948 871
1022 79 -617
808 100 705
691 796 839
707 360 904
292 855 176
305 598 398
780 948 -673
364 78 610
468 979 -843
344 882 70
175 190 562
95 207 -490
777 957 -1016
528 61 -498
752 490 -703
273 280 504
490 168 -203
233 924 -868
397 110 -977
838 894 983
401 1013 -553
180 325 -965
622 358 189
817 652 -882
546 302 468
129 128 -619
101 176 -1002
950 368 -816
234 911 326
578 680 1024
201 124 317
290 468 -362
906 385 1016
143 56 615
795 474 -167
677 961 -288
396 925 -951
70 911 -552
120 1016 -36
204 156 581
83 742 719
719 308 290
622 812 392
90 700 889
111 86 -356
288 464 -753
104 336 -52
730 52 147
47 985 389
242 355 -672
101 614 471
362 939 41
79 1 419
930 0 -396
548 529 716
818 1022 -1002
574 426 -490
669 830 217
321 905 -835
849 359 -29
784 275 -986
907 914 -589
265 216 906
1007 7 -314
461 559 959
876 897 -591
410 693 -910
415 695 702
1007 228 -900
93 817 199
477 117 -878
596 193 244
473 470 213
841 418 -219
291 107 713
789 387 -50
271 127 -716
930 989 535
144 356 69
599 461 -304
490 541 33
492 132 507
564 547 -948
904 702 615
472 720 256
622 677 -751
412 724 -650
358 990 752
337 773 -992
867 293 -148
191 250 -675
99 885 793
470 760 -309
236 741 487
757 424 126
226 655 -660
825 29 718
551 970 392
114 752 646
427 802 -269
953 604 701
59 299 580
337 628 956
681 653 -673
288 980 132
292 639 -907
240 981 -663
529 308 530
571 890 965
663 724 187
947 705 283
478 599 -804
892 782 -269
229 877 -657
648 300 -732
344 204 267
296 697 217
809 756 -229
278 387 -181
326 988 872
519 312 -131
594 243 -199
174 749 223
966 102 -298
970 426 962
786 536 880
532 841 536
260 114 -180
724 457 482
418 730 -301
35 735 185
634 542 723
755 700 269
319 490 477
814 629 -419
754 568 -381
1021 365 -903
31 985 967
544 54 -976
484 701 -210
983 246 -511
178 189 -783
246 483 560
364 443 -7
323 533 -154
