1024 8192
860 29 943
663 516 834
226 196 -397
881 816 550
369 496 -469
297 494 80
157 373 105
145 421 360
223 298 -809
517 895 -75
629 180 621
860 680 -67
524 915 -818
880 1022 768
66 432 394
882 537 394
749 902 31
715 100 -338
933 366 1021
72 243 942
163 305 -788
212 332 55
806 611 -770
432 148 651
760 432 1011
413 582 -849
372 199 -567
351 824 -408
400 585 -473
521 487 -622
781 824 -534
62 480 805
349 834 162
299 661 862
348 714 -112
718 228 261
549 938 -812
998 239 -380
668 342 -240
196 864 21
835 577 -410
156 1012 -976
453 893 -362
492 66 748
796 584 932
757 68 -343
879 131 461
302 912 0
750 749 -547
401 406 -228
38 873 497
389 247 898
281 20 -277
65 160 -886
59 563 -438
247 678 1022
297 865 -671
673 866 -754
731 886 147
241 467 556
605 563 235
240 888 -983
149 251 -799
938 451 990
612 755 -514
971 923 -996
666 639 53
159 458 -642
139 565 516
593 991 432
582 605 -803
24 418 528
671 325 194
987 127 -644
442 8 25
515 772 -803
32 130 -416
446 116 448
14 68 335
528 41 -67
226 486 -445
450 661 170
35 962 17
891 246 399
287 234 945
72 659 -727
972 480 -764
51 238 -67
578 164 -381
592 267 -612
770 657 695
918 250 660
423 876 -94
520 897 323
258 234 826
445 284 21
563 253 794
161 101 -24
1021 759 707
597 7 -708
731 539 -902
716 551 -567
885 210 386
617 308 413
315 135 960
535 1008 958
359 847 246
1013 660 161
987 391 319
957 204 -326
589 769 -205
354 708 489
121 180 -417
219 707 519
2 657 -701
866 474 -382
960 873 -334
735 364 -421
81 654 147
555 449 167
620 836 -325
137 208 950
882 797 -431
358 878 -416
690 1022 184
638 243 0
711 71 914
147 749 408
708 642 360
688 193 637
16 1023 -372
881 991 306
352 729 -895
576 660 -795
33 866 -778
641 679 -54
610 391 -861
841 30 -192
577 231 -504
378 298 149
239 551 -428
280 210 542
944 264 -185
739 973 114
945 827 -200
687 799 175
401 238 728
365 957 -338
274 250 403
226 436 -313
774 836 -442
99 1006 1008
77 182 -492
988 245 230
669 286 571
313 1010 -8
611 756 -585
566 729 -410
704 456 751
269 925 722
816 880 -412
647 451 914
793 563 871
669 1001 127
806 358 -488
278 960 942
171 899 -654
112 332 -960
39 922 132
333 355 1007
598 198 -817
236 973 -359
991 720 444
201 46 580
834 776 396
47 334 -578
418 14 -748
396 430 -632
167 845 419
985 601 -97
839 700 -983
402 18 -433
95 460 -429
725 630 -491
960 951 -453
279 935 786
966 1009 883
25 762 -171
4 981 -214
314 266 -207
302 735 419
234 478 371
200 778 -483
809 264 98
20 1000 -578
504 934 472
535 683 84
902 605 -11
159 743 -944
801 793 845
528 410 288
576 23 -1012
728 409 496
971 294 -906
790 796 -550
1011 541 -943
1015 427 -860
11 294 746
542 427 -900
1004 433 94
169 699 653
707 218 -479
87 804 -252
843 554 -93
422 230 361
204 264 525
101 799 -77
21 976 857
947 192 402
841 447 821
157 39 103
564 411 520
570 337 -833
454 66 765
780 346 469
408 916 -633
336 530 623
190 458 -130
98 871 888
768 447 884
40 683 -304
43 931 229
410 100 -350
936 321 12
1002 735 768
140 742 318
868 135 104
686 448 -470
201 602 -409
214 405 -825
750 291 966
556 593 954
924 611 148
664 877 -259
471 560 -293
933 656 -192
839 901 -943
795 728 644
248 116 661
441 837 127
904 342 1021
599 27 936
992 732 -615
602 380 -492
832 934 -641
880 841 -130
418 914 -734
642 601 -205
106 985 760
312 859 19
994 179 -157
239 681 -145
953 602 762
443 359 682
570 942 -533
835 934 246
919 664 -114
160 226 -15
461 646 132
189 642 -122
649 606 -247
639 412 151
53 519 983
652 301 449
841 936 -115
535 1013 -722
830 318 149
224 15 13
920 570 276
112 331 -787
287 974 -751
574 26 -269
491 834 216
1018 486 -694
413 316 570
816 67 -272
164 54 417
173 255 -992
189 944 -503
416 40 -124
52 100 260
702 488 639
13 195 -232
466 951 988
969 930 190
513 295 -851
839 721 -1006
819 938 -482
534 993 602
517 881 211
799 135 -608
744 375 645
338 337 799
905 916 -65
91 721 -99
102 34 -335
977 453 -600
217 108 621
410 798 1016
568 860 179
674 419 -782
297 739 987
797 78 332
741 871 -876
753 467 -23
136 44 962
745 306 296
383 26 -60
508 230 90
262 790 -463
230 449 393
694 623 -478
404 516 945
286 192 -383
798 519 255
975 37 193
460 634 704
113 807 1003
846 715 -551
982 688 796
808 418 -154
148 783 372
489 543 496
799 182 -328
936 473 344
823 416 240
863 801 -664
717 1 803
936 410 -810
736 143 -842
779 686 284
187 311 198
358 36 137
840 664 -214
731 910 -371
616 1 302
195 442 -92
936 60 382
403 317 4
1022 592 -399
801 998 -209
379 206 -822
28 17 -504
683 669 -483
924 381 486
9 619 604
656 325 602
640 806 -998
974 378 -999
118 510 958
715 584 -683
626 18 -364
621 373 839
148 420 -879
311 219 852
39 696 717
517 822 -8
148 405 -967
729 952 -464
451 1018 642
382 855 383
762 108 320
510 563 -669
375 1000 -933
925 61 970
203 787 -652
624 840 -298
897 258 320
190 352 -888
70 354 788
193 35 71
45 398 362
205 131 -374
464 762 -156
539 102 158
495 3 926
213 134 217
242 107 427
2 282 -641
437 567 -27
570 268 -48
894 204 -861
162 238 384
381 415 978
870 170 -150
593 577 583
401 62 -242
643 296 -751
421 764 -736
76 851 -32
170 200 -573
605 3 -947
392 529 201
566 321 -533
339 1015 -356
583 784 -111
470 1001 -247
935 543 104
149 618 270
637 730 -249
79 761 -189
243 478 -334
57 343 -895
253 881 -371
598 386 -610
779 636 275
179 267 50
325 263 483
67 351 -295
665 478 356
218 139 894
992 653 589
1015 974 -932
519 182 555
495 928 737
574 1022 350
223 569 -376
198 440 -1008
138 307 1007
412 687 707
789 224 -822
780 197 18
163 606 521
66 75 -989
74 729 -765
225 643 -638
818 198 -342
743 219 -245
350 300 -794
252 324 -276
2 749 419
33 747 -960
938 197 226
948 746 212
910 42 841
438 848 -205
321 414 692
390 961 -319
976 561 519
348 879 964
653 147 -449
999 632 -452
884 1017 -275
689 896 168
458 399 996
436 980 407
643 221 -591
30 921 787
302 1010 -350
548 931 328
323 772 247
909 497 9
257 948 -862
465 364 -382
393 137 475
435 535 -441
252 51 -221
289 134 759
663 70 -525
545 717 757
77 577 134
362 104 767
848 745 40
354 636 -413
105 665 -432
110 618 411
147 215 -561
962 891 783
505 573 455
328 574 -1011
146 441 744
405 1017 -337
986 17 436
466 952 138
498 407 30
151 419 427
893 925 -671
22 899 240
610 230 35
278 520 628
735 560 -408
385 349 -234
290 975 -874
704 1020 -735
569 451 223
496 497 764
60 850 34
926 958 1005
1022 310 802
907 883 1004
449 502 -102
683 357 495
532 237 240
781 249 -567
941 399 145
658 347 -306
563 569 10
519 40 -375
951 751 288
916 943 -372
372 432 -287
37 201 -612
360 453 -278
613 655 559
146 567 520
457 702 405
442 620 168
602 413 559
270 715 332
283 535 -227
678 372 -719
831 846 508
481 730 208
696 902 -308
879 114 -1020
838 597 -594
714 94 601
328 511 427
147 427 -422
244 515 949
693 754 -1005
386 331 -314
214 526 -605
72 821 60
327 396 -342
348 2 67
878 609 -744
521 698 -276
3 443 937
74 466 -840
545 681 230
872 936 276
887 380 169
256 272 846
364 155 -817
1003 249 589
947 551 154
408 157 442
269 277 -1005
542 406 -225
754 682 883
969 178 1004
265 9 -846
918 411 -848
726 158 -518
863 1023 -881
731 299 809
968 520 -758
451 872 558
364 63 -787
383 579 107
207 419 570
507 273 689
509 752 645
549 675 -963
578 695 -456
872 20 775
579 17 950
985 85 -589
585 391 11
926 868 853
747 445 -878
209 938 -845
135 703 617
982 102 -652
509 737 628
1015 114 363
229 770 806
490 472 880
803 293 -955
77 319 -753
792 849 -108
373 429 570
327 379 -543
695 242 415
702 894 -818
949 855 -794
672 1022 -205
757 816 -77
72 945 173
894 676 728
200 222 -619
532 941 -631
280 816 -50
67 563 138
276 973 666
16 783 -127
865 664 -323
698 716 13
216 94 -431
133 670 286
865 515 504
964 482 285
858 620 -329
714 21 -930
72 173 129
715 921 -763
696 101 -72
684 56 -886
151 567 -200
155 314 471
344 683 897
1002 693 -601
231 790 529
422 389 -455
606 824 -965
200 693 -327
793 999 -840
1009 612 -385
990 957 -577
360 90 -693
532 11 87
21 645 474
435 1019 541
987 723 292
664 229 75
469 218 -966
107 864 654
483 754 -937
455 818 -567
26 383 -1006
587 515 -88
989 959 -1014
599 728 133
611 234 -609
568 543 -53
513 954 -623
53 606 152
586 195 388
77 292 -328
235 342 -796
322 522 618
1020 306 -644
291 132 131
892 603 912
757 610 473
970 49 -46
398 207 -690
355 784 -917
577 590 632
526 689 419
452 791 -583
268 475 295
93 657 -255
598 988 -980
458 817 -552
103 240 468
489 853 416
201 263 947
230 486 533
49 116 910
62 507 -217
873 196 -490
965 906 -329
939 190 -440
355 5 658
579 290 -147
374 663 -1016
369 317 -613
229 295 729
350 905 976
980 855 -161
362 838 81
600 71 -62
569 299 482
387 49 951
726 503 -430
267 350 -393
378 80 -810
498 795 -394
396 224 -719
761 775 265
188 36 -18
286 968 846
401 742 273
817 593 212
421 213 -318
913 109 375
921 907 66
629 72 -473
815 906 -440
785 704 838
866 590 783
623 573 633
767 963 -694
810 957 -295
950 891 976
183 211 -511
1009 43 -913
119 842 -207
986 487 552
950 829 100
335 745 -661
355 718 -812
621 645 -1015
253 617 -277
316 305 249
949 580 667
601 654 198
83 957 -1
139 302 540
658 197 544
33 939 -346
791 511 -832
663 774 778
324 467 -833
1023 128 103
869 603 -921
583 131 53
785 548 -342
760 16 -972
748 690 -441
819 540 -109
463 708 -349
9 385 -493
348 547 -851
499 289 -202
773 182 150
503 770 80
158 943 545
267 473 802
356 968 436
27 576 -387
690 551 -529
32 420 881
797 877 623
980 842 -700
17 49 -816
718 587 882
737 456 671
637 119 283
439 695 327
893 147 394
797 1019 960
77 287 -421
65 717 352
473 593 -668
375 199 -989
996 569 539
494 314 -5
580 780 -423
184 955 -651
810 637 80
453 529 714
290 237 -547
620 68 -362
11 548 -492
32 433 406
361 59 -281
105 194 51
631 839 63
188 383 -131
348 230 -783
97 318 244
739 387 -351
848 402 -697
797 410 -537
145 580 -374
764 388 374
435 461 -577
628 456 -156
767 489 561
340 152 -980
524 101 559
334 500 -698
415 917 -903
641 692 -51
164 1006 441
378 786 747
59 831 -252
677 911 -274
797 566 23
692 525 116
106 581 1021
22 516 -9
405 706 339
647 516 -828
574 65 561
954 910 706
859 805 551
253 95 124
238 927 900
521 82 164
142 386 630
159 690 174
256 245 1020
495 310 137
557 968 -881
74 449 -211
702 834 145
692 884 168
374 23 549
677 44 1001
800 145 -730
613 396 222
1021 451 432
799 154 -151
921 863 332
703 441 -381
305 758 643
157 522 -274
533 454 336
510 79 -1024
689 729 433
254 248 -87
462 731 638
635 184 27
920 608 616
209 278 196
887 517 273
338 515 192
892 877 -713
666 678 977
776 463 648
633 893 -96
428 452 586
465 744 -711
41 857 43
568 805 -778
256 408 -218
189 656 777
567 1004 281
778 409 -782
902 818 732
616 572 908
186 35 109
217 178 -675
502 712 772
324 104 485
660 30 -322
364 978 438
284 156 -315
149 394 417
125 258 -177
111 478 -745
418 368 -543
545 301 -844
322 306 -19
560 245 729
286 702 -26
286 589 26
246 309 438
31 666 -326
820 361 35
792 260 -620
713 799 917
1011 66 -62
712 797 -370
426 370 -790
50 40 960
608 575 735
142 607 -845
256 480 945
274 635 351
468 281 48
545 534 -53
84 963 254
183 521 1008
84 67 -833
276 20 788
551 974 678
750 418 -630
524 758 868
605 234 563
591 849 -344
402 643 -170
175 319 -468
337 400 -499
895 647 -1013
704 874 916
210 911 488
747 983 -163
200 820 86
125 290 771
97 890 -633
954 627 806
252 983 431
528 77 762
719 603 -958
641 415 -425
31 543 779
814 187 37
225 930 514
210 321 303
731 100 -727
643 543 -19
764 158 -371
144 208 -93
71 997 428
534 937 74
566 246 -615
797 353 72
39 24 -80
1003 569 -887
765 478 -562
273 18 -908
695 980 -348
868 548 -784
392 931 601
472 806 996
291 194 -763
267 731 -916
54 732 -880
271 653 -534
133 960 -926
153 824 -567
159 293 -323
790 719 -434
956 472 -888
230 643 -895
537 471 -883
323 177 -614
408 558 200
461 753 -740
107 63 819
941 509 488
944 49 733
295 970 -281
798 988 -247
523 684 118
439 47 411
618 41 -725
663 180 -399
432 1015 583
120 263 -93
814 447 -280
962 158 478
698 900 819
284 398 -428
477 52 -458
315 602 970
662 288 398
842 1009 754
73 693 -27
232 316 308
125 752 -89
470 595 96
757 310 962
246 996 568
624 507 -434
380 229 607
556 508 315
873 745 369
336 253 305
879 485 -219
172 686 -671
231 19 -454
485 975 -764
141 825 832
514 900 -412
425 868 -305
13 898 -644
226 162 138
498 581 -39
136 145 -197
1004 380 -1018
890 333 683
614 340 -982
176 687 -1022
674 616 318
72 58 -748
737 875 365
183 45 -886
148 1017 801
22 163 -141
541 991 320
610 293 -229
305 529 713
62 876 902
790 607 708
649 632 -689
952 582 899
948 692 -875
763 238 343
899 173 673
119 995 578
895 810 -155
795 546 -388
747 322 -118
481 321 952
688 49 -221
352 415 625
566 852 481
577 789 492
832 980 -342
215 193 844
474 668 -477
568 218 -985
448 57 759
326 856 54
815 527 268
361 55 729
841 267 -644
810 793 670
189 589 -378
381 552 -565
94 762 -445
220 19 140
380 1021 -269
758 389 -461
873 548 -54
366 108 -881
763 155 550
926 111 712
932 373 -992
932 956 -392
943 68 417
364 353 377
33 250 774
372 12 -721
137 255 -61
653 438 194
801 331 148
745 59 628
702 746 -204
145 441 312
262 697 -471
304 339 -912
270 206 -501
619 537 -655
754 284 -750
994 431 3
725 846 650
623 866 854
55 231 383
712 645 753
334 726 358
0 838 -930
450 948 660
33 216 -324
65 997 -274
399 609 -693
170 452 -383
127 987 472
1006 474 273
964 533 218
444 187 -645
491 281 776
79 365 -917
678 172 -635
483 860 -988
612 607 124
10 138 423
280 608 655
387 488 761
133 166 872
199 892 -203
402 982 -2
359 484 793
397 654 -599
567 934 -584
903 587 661
670 544 144
71 42 -187
745 243 -374
267 145 -249
645 1006 -787
428 437 -626
12 334 -269
632 374 997
827 355 704
192 506 993
712 393 708
963 482 -967
261 9 -1
140 188 -816
773 314 -326
237 282 356
130 390 120
563 939 995
175 123 -152
924 281 501
796 202 832
512 331 889
80 348 217
811 395 -881
662 403 946
568 455 429
637 785 -277
221 348 266
367 358 94
461 594 -811
373 1003 -458
582 796 -589
490 678 -996
112 970 147
515 962 -251
165 496 677
320 388 -238
880 868 1022
425 550 960
394 855 598
648 205 432
816 431 -739
815 551 48
151 777 -170
275 814 269
918 282 776
58 646 -237
170 37 -923
298 748 -425
552 75 922
231 688 711
893 995 525
811 966 635
270 990 147
110 58 945
636 947 -53
390 983 -638
506 324 -151
242 842 -537
40 730 391
81 168 -758
488 229 -305
767 838 -171
109 896 937
69 132 687
102 159 688
514 407 -701
13 317 900
429 57 351
604 152 147
97 652 -84
225 566 -606
162 479 -67
927 550 374
747 761 529
776 147 -143
328 19 590
644 487 281
398 87 567
298 367 265
244 488 205
684 424 76
374 504 -517
46 190 -343
273 238 377
167 736 265
523 546 -148
354 57 932
954 516 612
305 820 419
544 618 -307
635 447 -497
557 878 -929
234 639 503
585 799 1002
409 774 -578
863 375 656
885 983 -217
204 611 273
553 988 258
335 801 -659
170 353 411
575 410 74
247 940 318
245 69 124
155 914 -182
289 82 -393
162 797 -345
848 918 -744
713 1014 286
164 636 -677
610 465 666
450 757 -1015
428 515 -1021
312 1017 -834
796 288 397
7 617 666
869 182 263
811 382 830
385 166 -749
933 571 538
856 51 -366
566 90 -47
925 149 -499
842 128 685
113 899 751
32 111 -693
802 683 991
479 286 487
432 911 -781
240 760 407
861 509 -37
615 180 576
498 790 1009
541 356 419
720 112 309
236 521 435
835 364 105
10 605 1022
67 140 63
993 998 818
328 929 -218
93 466 -962
389 838 -203
197 552 -347
1002 400 723
722 832 -92
2 53 -941
972 358 880
200 503 701
12 293 -593
72 847 -386
930 577 594
444 436 -839
445 794 -796
752 1015 811
861 853 587
970 758 -218
838 407 994
204 594 -484
242 962 -752
642 46 -341
937 884 758
971 89 590
698 310 -163
964 78 959
605 600 -995
668 556 -416
166 994 -21
937 785 -369
155 258 -432
445 254 463
176 366 -238
90 159 515
1015 116 880
865 848 448
565 790 728
54 366 -644
845 394 53
213 499 -305
1016 575 -101
634 552 -462
830 241 -526
640 6 -246
155 826 -428
938 569 229
1009 593 -476
100 123 683
291 933 -179
889 998 -766
547 624 569
942 44 480
209 964 -73
115 760 -509
554 312 356
939 623 -631
827 767 386
977 145 -628
747 861 674
1005 58 515
103 449 -669
296 937 973
491 908 -783
559 877 534
929 88 -245
348 173 111
203 705 33
903 217 746
957 917 -953
45 261 592
634 894 -618
850 351 -961
914 607 -523
379 270 641
483 997 -635
813 41 128
211 337 -1014
268 770 358
491 932 -152
479 184 -958
314 362 409
603 556 -1021
678 701 -909
280 201 -738
163 797 -93
442 255 -675
278 616 -532
823 803 -171
132 685 -454
29 919 -703
624 606 -578
548 698 -976
230 545 -887
903 766 -515
407 168 596
742 42 -455
978 922 -631
750 727 118
509 336 -581
287 153 887
95 127 -205
342 365 440
997 171 -149
708 583 106
847 4 -992
512 846 1019
834 34 -803
738 810 -790
887 151 -303
110 377 -133
818 968 809
960 835 -363
332 623 21
413 964 -747
377 38 -650
951 372 -1003
439 826 -178
832 984 661
795 109 406
837 576 -820
20 305 -534
892 936 -252
688 2 854
631 45 -510
603 474 -608
142 1004 -50
664 658 -932
754 602 262
834 408 422
808 771 -597
383 1017 -11
737 36 -360
692 992 130
618 687 -162
956 57 137
909 156 -998
1014 994 -288
30 404 -169
582 903 -870
303 784 851
875 841 351
520 135 947
564 300 760
199 716 752
397 261 897
86 910 -768
646 920 -337
607 457 784
223 383 -868
163 341 535
171 791 938
712 756 108
637 764 -240
774 767 609
1020 222 12
845 923 -560
286 58 -455
350 315 -1011
961 37 -122
888 984 -697
555 188 -195
465 850 368
102 635 713
424 411 205
261 592 -471
686 824 -407
812 682 -769
90 850 673
625 85 46
781 721 -17
893 63 -677
990 9 -761
232 932 914
525 893 -854
460 944 -632
719 680 487
45 93 30
791 837 -890
506 561 -150
594 563 376
109 673 661
92 457 -937
898 496 469
87 801 27
959 822 -289
296 673 183
186 364 -166
370 26 -648
0 129 -784
578 308 515
423 827 458
379 531 -11
635 276 -334
795 762 719
658 450 -734
448 232 -867
699 61 -592
828 432 -671
65 829 336
1001 557 -131
856 479 -372
518 929 -725
705 620 600
512 770 525
345 350 352
81 700 -498
96 606 706
407 502 840
870 883 235
649 425 726
370 780 -810
713 199 512
352 912 -265
21 776 114
419 949 136
382 515 -975
577 292 -791
35 774 -222
618 942 957
506 264 -552
924 894 -394
297 396 737
292 132 -196
828 673 902
588 799 141
941 127 264
200 643 473
642 365 718
934 74 -53
916 1007 -370
1019 842 88
811 589 -788
382 218 -437
166 565 -949
310 136 613
252 850 -425
745 679 -742
526 315 -627
520 693 630
889 122 -33
615 92 -555
530 401 315
710 260 1017
253 280 -844
21 245 -749
354 858 240
595 856 259
514 56 130
237 390 44
996 793 -379
344 232 -582
615 163 570
832 450 -416
650 448 36
116 813 490
79 753 -912
35 512 317
871 594 -681
704 128 -513
128 592 -23
173 223 -962
543 141 837
723 5 107
354 90 235
1010 844 -580
643 707 941
438 417 -42
8 282 -665
318 823 -166
588 114 -670
795 960 -351
42 616 29
917 526 -34
954 486 -889
593 759 665
631 467 -738
234 217 -426
430 620 -62
625 672 863
263 646 506
890 426 -985
169 488 -668
289 70 819
709 676 984
998 165 -195
608 941 416
405 88 29
563 987 313
221 537 923
92 532 -902
179 171 -321
303 810 45
287 528 311
687 751 -125
314 209 86
20 214 -250
10 516 -453
761 147 39
524 801 222
576 187 651
141 86 -579
789 786 310
229 631 -902
674 312 -748
165 755 357
923 258 -471
914 20 667
799 862 11
456 672 261
317 212 -159
624 391 -743
386 643 147
413 364 299
309 941 851
636 386 -171
897 1001 -381
538 302 573
456 250 592
400 185 -943
806 156 -133
182 804 -18
779 112 589
183 845 -41
222 638 909
179 815 274
234 226 262
1016 794 912
106 942 -808
286 236 -91
245 385 -551
842 400 565
438 95 472
767 424 -553
248 318 675
368 668 -67
73 593 -522
652 528 187
192 56 -310
388 850 98
168 607 498
999 447 -267
357 236 -193
613 729 817
1003 662 -920
41 327 -882
53 253 788
250 633 523
233 364 86
673 318 -873
708 531 182
791 659 281
453 9 702
278 425 298
649 417 1023
119 500 279
988 478 -554
118 335 -117
940 662 -642
526 511 202
88 311 -270
176 561 -87
764 803 777
863 590 96
134 107 -881
827 278 -229
880 281 -598
618 275 -902
420 248 -686
832 218 -164
999 845 -223
753 234 -32
913 136 815
947 7 163
285 837 642
508 712 431
558 17 558
320 573 -990
992 400 -384
325 921 -693
702 1009 139
74 582 656
641 608 -836
713 863 -481
291 424 995
414 109 178
375 830 668
733 1007 832
1006 192 -23
101 94 435
167 916 658
884 125 -448
477 76 430
262 243 -1015
153 772 1010
798 524 -819
379 358 869
153 886 -41
666 320 -875
790 157 -516
271 672 356
844 586 -844
466 533 634
625 1002 746
919 561 819
402 742 507
577 233 985
787 599 -857
505 522 -283
409 585 539
206 520 392
725 251 -927
829 292 -155
949 738 458
804 59 -578
462 636 -776
284 582 90
374 366 -749
163 680 872
173 900 745
225 854 -964
67 488 268
986 857 96
861 634 918
860 238 -471
972 611 -858
117 212 82
492 946 307
501 925 736
707 892 899
318 879 -563
197 603 85
375 19 754
330 604 -379
416 660 -288
531 76 392
692 425 976
960 118 57
834 699 -849
618 779 -583
521 339 292
242 876 243
51 935 -357
273 57 409
571 183 602
685 512 -847
103 631 -824
636 309 -183
551 590 923
849 329 579
719 926 -847
39 202 941
881 865 423
750 274 273
226 960 698
993 55 383
155 994 358
397 948 574
881 949 -838
417 430 -245
673 249 116
635 263 736
95 619 -500
935 111 -281
955 414 176
293 667 -678
33 185 303
562 722 -486
66 153 -264
557 684 -346
793 916 -860
561 427 253
951 20 -73
336 448 162
289 817 616
959 550 283
269 993 10
294 694 907
3 143 588
881 934 -915
608 242 -73
772 741 -393
801 351 998
601 396 206
803 34 65
76 916 -306
984 981 -739
680 545 -207
816 806 449
852 412 67
804 513 -673
895 744 418
98 382 -1019
494 431 -71
108 767 -472
445 992 -299
425 832 420
677 526 -587
286 144 271
277 637 -214
552 974 672
448 157 -169
671 253 260
499 939 732
314 286 941
411 285 -386
295 1004 368
737 254 116
992 946 -428
705 818 -800
623 66 621
912 743 -775
985 792 -451
631 48 887
174 846 566
99 333 740
813 343 -913
135 684 -695
378 584 -27
417 694 593
633 395 508
47 227 -116
25 89 -242
846 296 -841
710 613 614
824 787 -476
720 286 290
277 266 346
298 5 -551
854 133 -131
863 960 914
527 235 1015
246 342 827
501 89 891
418 304 417
478 439 1013
760 673 -486
797 306 -442
829 562 -767
982 624 775
548 551 816
106 57 -980
933 934 816
923 169 -197
422 908 393
952 948 -523
698 750 99
369 209 897
92 885 -976
185 454 190
1017 1004 -1016
221 780 564
401 823 963
1014 269 910
977 925 340
563 975 498
163 525 -835
645 277 649
270 595 -518
260 301 -954
305 721 974
212 373 431
642 68 -407
372 245 -748
755 178 -591
375 521 -1003
492 595 629
674 854 805
254 330 1002
247 388 71
388 888 774
817 245 591
566 269 -157
10 898 1008
442 607 -66
973 103 130
11 109 945
324 289 -70
438 38 -473
406 736 -400
93 665 509
641 719 399
343 884 712
263 666 -377
983 12 -690
376 928 -776
131 739 375
910 91 -46
733 84 -959
553 817 70
710 331 -96
662 384 -346
509 258 703
286 139 -561
495 547 -79
628 139 -938
483 203 -245
766 633 876
276 916 -454
312 944 -793
64 517 -1018
184 408 -1023
993 816 793
735 765 -782
700 652 -945
491 677 -848
30 908 998
2 497 974
306 832 80
704 388 -349
510 979 955
407 258 323
492 924 236
582 600 -113
435 423 -1017
210 728 997
477 450 -363
964 659 786
183 16 -987
44 271 -18
295 580 197
799 289 79
313 195 -565
136 535 692
963 79 -583
654 927 704
469 584 -256
726 438 -679
897 432 534
77 379 -1012
311 338 392
127 195 -1016
587 509 128
961 269 874
1011 91 715
15 738 218
660 871 87
24 866 -152
610 778 -1014
681 162 -860
875 938 -1023
724 998 344
955 741 -1014
146 999 567
736 548 142
686 432 902
630 551 381
1005 436 -956
396 347 367
418 626 962
168 334 103
422 363 193
740 236 487
16 307 -471
390 617 234
942 1006 -727
887 402 -582
742 842 -52
549 968 -64
37 329 119
425 145 -148
852 576 -110
553 78 -722
98 413 556
807 276 568
433 736 -616
401 79 742
399 85 268
511 336 -742
114 744 552
21 950 -224
396 63 810
339 235 527
762 780 913
274 0 -496
606 180 124
296 287 966
263 628 -495
551 498 -435
555 814 560
152 780 -453
692 679 515
580 264 -859
285 75 -831
89 598 -616
683 761 594
690 133 185
80 63 -195
468 719 201
607 846 54
398 1001 -695
506 332 375
694 92 -408
240 151 -407
85 759 394
124 282 -789
919 889 492
28 492 400
439 409 795
764 424 385
725 194 908
668 672 -919
736 577 -666
224 968 -352
288 925 175
807 892 152
456 946 23
6 598 0
880 339 -615
61 511 12
375 914 1011
44 87 154
175 14 368
57 622 -643
8 981 -379
317 13 508
115 258 -554
605 383 -804
71 985 -966
607 713 -176
423 274 717
358 432 -1020
932 896 701
349 454 -286
761 336 -977
738 11 705
895 312 600
964 23 -191
247 219 917
546 146 -397
848 153 -815
123 402 926
289 28 961
424 516 161
714 78 744
616 69 -576
261 201 -525
447 111 -669
515 1013 205
267 507 -355
211 633 -453
525 854 -926
155 494 -805
550 979 -155
264 246 570
983 614 767
987 406 958
233 69 -438
227 825 53
713 624 767
964 737 -681
371 774 -256
599 493 -855
610 733 -524
806 822 221
513 473 -234
717 172 -2
588 1001 -1018
117 842 -621
611 518 638
32 548 -253
673 44 -369
533 973 -459
557 488 -779
244 768 -724
220 532 -777
28 881 802
703 774 164
708 564 743
745 463 -897
837 595 -196
245 379 436
202 467 -373
832 214 389
861 104 485
222 940 70
354 46 -33
644 144 527
192 669 -561
1007 156 -379
764 454 -703
565 952 -930
788 540 341
586 190 -75
457 374 282
942 510 343
894 24 406
237 844 109
998 1010 405
681 852 -317
604 956 -486
256 172 -41
997 904 -408
646 603 300
344 224 -261
676 51 754
118 267 -735
5 99 5
907 580 -323
545 228 50
431 607 690
998 462 -1002
255 67 170
576 350 -898
416 848 -395
902 886 798
488 607 507
378 66 502
793 462 -179
245 856 -457
138 196 -686
820 682 -328
404 430 48
179 768 -346
503 425 -41
61 958 567
875 843 -299
430 221 477
765 922 729
370 316 987
735 959 -665
176 803 -1009
590 794 -853
4 76 89
56 1000 -516
816 665 -199
776 39 -647
239 690 772
504 424 469
958 581 672
601 694 101
613 535 -913
915 172 667
107 190 545
467 675 892
521 330 91
54 887 -684
407 220 -861
786 129 183
252 918 -713
856 441 -350
451 854 -940
731 52 -525
473 227 -942
766 454 997
964 605 452
401 852 -355
385 459 -692
392 394 -851
570 453 602
556 140 347
859 821 545
812 618 47
921 677 868
599 316 -315
964 566 -308
524 493 726
180 201 -751
928 334 739
188 802 -16
751 122 -263
927 293 -336
553 242 -62
877 750 -434
403 94 -25
890 608 -90
345 790 -684
315 1009 443
205 1010 -150
312 79 -970
257 622 -940
742 731 -148
261 1 199
398 428 -384
490 763 398
21 262 132
417 410 -397
273 433 -897
458 312 -390
234 447 276
789 585 903
625 573 148
198 613 -23
474 849 908
320 412 468
743 321 -560
1001 17 813
306 91 677
285 58 850
845 804 691
692 717 1009
358 73 -898
782 907 450
911 23 -30
844 232 520
238 461 341
1013 692 -848
745 95 307
315 489 814
975 491 951
134 686 425
723 376 500
138 932 -835
80 593 628
348 199 -80
491 666 -765
392 972 26
166 612 -836
647 560 1020
708 158 807
219 1022 -218
728 701 -523
526 40 -501
66 318 -627
150 201 219
697 127 -706
455 526 751
493 194 266
146 909 710
372 249 490
99 34 -943
120 918 124
556 170 -446
210 182 -802
167 970 -246
